ID_REF,GSM3586432,GSM3586433,GSM3586434,GSM3586435
CASP9,2.787496185,3.328982821,2.844806547,2.962244409
GM10565,2.20114536,1.780240067,2.346382557,1.97735791
LRRC38,1.963481907,1.444673624,2.248688054,1.400072498
PRAMEL1,1.919988067,1.813918888,1.788863119,1.797417078
PRAMEF8,4.038691883,3.580618726,3.616666181,4.271479292
GM13040,1.651654081,1.356000619,1.753827017,1.580226261
BC080695,1.823435976,1.492440187,1.635800796,1.529789183
GM13023,1.64512471,1.089122568,1.180267788,1.032752194
GM13103,2.613992006,2.197933814,1.910794874,1.855670767
PRAMEL4,2.088560035,1.61012624,2.013007837,1.706471731
GM13102,2.963866892,2.46219926,2.860399713,2.529438699
OOG2,1.836392597,1.409911565,1.96274958,1.696142463
GM13119,2.036266258,1.78447345,2.062250952,2.009424311
D530049N12RIK,2.290716713,2.259492559,2.167647775,2.143960094
9430007A20RIK,1.867942278,1.51700972,1.468212731,1.525266609
GM13177,1.513668384,1.548125582,1.806644209,1.223665551
DHRS3,5.731183169,7.019149107,5.393111955,6.76338214
VMN2R-PS14,6.449323219,6.301068342,6.390483874,6.50693644
GM13154,1.625049775,1.777466818,1.900506301,1.251192066
GM13242,1.504154097,1.952809785,2.114947048,1.505612132
GM13238,4.864576153,4.534729994,4.434532111,4.594132944
GM13235,1.888360028,1.478962311,1.771741957,1.848753606
HMGB2,6.553671942,7.643199201,7.449527339,7.691335743
GM13034,4.723361271,4.768625927,4.738786744,5.020334002
ZFP600,1.149247191,0.907216621,1.419755665,0.87502794
REX2,2.9591659,3.091407633,3.000013106,2.736483176
GM13139,3.005377506,3.314034653,2.787830541,3.560439712
GM16503,2.341533124,2.253545046,2.387099781,2.08748297
FV1,3.569156236,2.803103173,3.131711144,3.365463848
2510039O18RIK,5.464632573,5.916552351,4.758352945,5.411623231
NPPB,3.084831164,2.805957906,3.240297935,3.033598319
NPPA,2.492114695,2.225341937,2.13175846,2.324929771
MTHFR,3.898220089,4.558839802,3.9774444,3.976911463
MAD2L2,4.426359296,5.065331491,4.372614996,5.345909445
FBXO2,2.201115483,2.399251273,2.067466559,2.368773075
MTOR,4.331608881,4.668309981,4.588448094,4.462731375
EXOSC10,6.575638178,6.223068725,5.888526915,6.413861943
SRM,5.441186999,6.970995404,5.72569355,7.239883867
MASP2,2.291979641,2.073685658,2.211566752,2.313576335
GM572,2.096635842,2.147424355,2.345560799,2.008175848
CASZ1,3.384561579,2.443478888,2.885621672,2.582555059
DFFA,4.668847699,4.513227155,4.496905682,4.487190996
LZIC,3.197253727,4.540579559,3.174514229,4.534027097
CTNNBIP1,3.630584991,3.712816695,3.222652329,3.830458194
CLSTN1,4.966947016,5.011530581,4.585619212,4.609497455
MIR34A,1.807061171,1.400481151,1.531779416,1.421849312
GPR157,2.719532315,2.517094428,2.612998121,2.921621741
SLC2A5,1.882436103,1.533095824,2.289639692,1.730977045
SLC2A7,3.317953431,2.252150606,2.931913342,2.52816046
RERE,6.117997177,6.280813601,6.203677376,5.54968532
ERRFI1,6.091922708,5.738335273,4.908795637,6.064702829
TNFRSF9,2.827166499,3.084098005,3.097808331,2.993740185
UTS2,2.225302316,2.495747098,2.338743269,2.014349768
9230110K08RIK,2.469069734,2.02923017,2.26162096,2.183375161
DNAJC11,3.302150576,3.756735091,3.321322666,4.041384358
KLHL21,2.458598806,2.578468997,2.101659273,2.260321224
NOL9,4.298656715,5.04347698,4.439040308,4.958000881
PLEKHG5,3.355614769,3.611126114,3.130916259,3.04730392
TNFRSF25,2.7201544,2.719814902,2.453738649,2.290184308
HES2,1.891956337,2.140323788,2.085222409,1.814393581
ACOT7,4.441101663,4.709379024,4.111222127,4.906945708
GPR153,3.229613266,3.438749165,2.576723629,3.304968341
ICMT,4.338475266,4.192777138,3.801770835,3.981986325
RPL22,6.764352903,6.096685862,6.556104555,5.899853579
CHD5,3.881976009,2.898026444,3.056587951,2.805545859
NPHP4,2.58907908,2.648934561,2.214728225,1.994259219
GM833,2.294278878,1.976700599,2.481958468,2.288333508
BC046331,4.238857386,4.124320093,4.098937101,4.164024021
LRRC47,3.703023761,3.374207395,3.491907385,3.757764299
WDR8,4.327145337,4.684749604,3.639389656,4.393851277
MEGF6,5.557211444,4.830077941,4.98096025,4.914958674
PRDM16,4.117910022,3.94561829,3.940543938,3.805100782
TTC34,2.451404905,2.565778406,3.075658901,2.462304238
MMEL1,1.776665902,1.593182745,1.851009425,1.405555132
HES5,3.140261299,3.114886233,3.415374829,2.868495358
PANK4,3.853503997,3.978266248,4.00163261,4.125153793
PEX10,2.161187353,2.127798814,2.039504577,2.20126912
MORN1,2.526454026,2.527586573,2.21048821,2.230842545
2610002J02RIK,4.757697388,4.842445218,4.50214176,4.597421728
2010015L04RIK,2.196000404,2.330024127,2.187180395,2.18458039
C030017K20RIK,2.076816265,1.676165394,2.096948502,1.861212675
TMEM52,3.274642624,3.168486719,3.187616693,3.063205301
GNB1,7.052245078,7.491591624,6.070806732,7.404972914
NADK,5.036434617,4.921538363,5.061213982,5.866400291
SLC35E2,3.785398066,3.710059915,3.568837504,3.478362218
CDK11B,5.899858533,6.253882244,5.86597064,6.6623253
B930041F14RIK,4.381937344,4.180925699,3.626099683,3.249544078
SSU72,6.04134305,6.945277186,6.152704769,7.145359763
2610204G22RIK,2.244722212,2.913014136,2.411559277,2.443904955
MRPL20,4.445635153,4.464183337,4.462753166,4.648497491
CCNL2,5.314128742,5.87552466,5.473652017,6.525422901
AURKAIP1,5.676580928,5.55142546,5.545106413,5.394637786
MXRA8,6.189464762,7.625495114,6.304252835,5.962536763
DVL1,4.226671602,3.999543873,3.718796921,4.028922058
CPSF3L,4.599114248,4.50205372,4.098649027,4.540883343
ACAP3,3.035741244,3.137347133,3.039998224,3.042126714
FAM132A,4.130778657,4.11639252,4.439106106,3.672871612
SDF4,6.474722383,6.072573987,5.843599031,6.162892603
TNFRSF4,3.216293785,2.818952006,3.320229158,2.769320678
TNFRSF18,4.888990451,4.906175733,4.199300702,4.295900876
9430015G10RIK,3.364623676,3.312045155,3.165689827,3.184062548
9930005F22RIK,3.896823434,3.506426832,3.420178805,3.373547209
TMEM68,3.250689442,3.295193731,3.040565199,3.562364396
9430025C20RIK,2.830228554,2.413965087,2.962496608,3.482166117
RPS20,10.11034989,9.899907056,10.18672202,9.811756779
MOS,2.525595522,2.633186214,2.552611249,2.629463371
PLAG1,2.640778384,2.149632009,2.168384115,1.874203114
SDR16C5,1.764083949,1.784965803,1.929943511,1.620433423
SDR16C6,1.531173685,1.505611321,1.531741,1.385646753
PENK,7.766471387,6.583004134,6.745077177,5.212259783
GM11780,2.140152971,2.064129125,2.5509835,1.932813594
IMPAD1,4.010952318,3.949078851,3.898386977,3.957184471
CYP7A1,1.938388136,1.862336053,1.933437616,1.758224059
NSMAF,4.375122575,4.328367092,4.41569419,3.879749298
TOX,5.204316671,3.954803969,4.910566639,3.324293044
CAR8,4.82436738,3.659169632,4.613459835,4.502529172
GM11810,2.747464627,2.52613878,2.951174651,2.843123662
ASPH,4.356803848,4.48038845,4.197779113,4.624094346
4930448K20RIK,1.699356272,1.776391737,2.233173059,1.740718176
GM11814,2.25434991,2.196631528,2.509817668,2.24799452
PLEKHF2,4.213789095,3.848742893,4.421633999,4.291829204
2310030N02RIK,3.707608976,3.227842261,3.877315887,3.510523336
INTS8,5.218005042,5.577859488,5.486939323,5.187620677
DPY19L4,4.179550943,4.085260211,4.754977621,3.837815421
ESRP1,1.9601655,1.816236637,1.860788508,1.816035439
PDP1,5.423583093,4.952571899,5.009993817,4.988068513
GM10604,2.108617948,1.874988552,2.13166959,2.043037777
TMEM67,3.092683688,2.939093037,2.588943196,2.57832488
FAM92A,6.37124905,5.557279532,5.864901247,5.3952354
SLC26A7,2.659547178,2.342600194,2.758169227,2.23098697
LRRC69,2.191936015,1.663512659,2.985228544,1.741019866
OTUD6B,6.384888174,6.671215701,6.167546215,6.896687862
NECAB1,3.043322794,2.446782257,3.206425031,2.096075822
DECR1,5.711344698,5.962912865,7.936131735,5.467941416
OSGIN2,3.815485528,3.910185818,4.528056884,4.036362085
RIPK2,4.600908267,4.981096191,5.238860721,4.629198178
CYB5R4,4.613613027,4.950264415,4.376380084,6.070124189
CNBD1,1.232078291,1.313737642,1.7240246,1.305598043
CPNE3,6.257327505,6.477692907,6.630078486,6.141743507
WWP1,6.232123704,6.650098378,6.42863655,5.591508299
ATP6V0D2,2.306331583,3.823480961,2.187303773,2.73784225
NKAIN3,2.127096372,1.965403647,2.03456615,2.189557415
PRDM13,2.020761528,2.191743807,1.854083347,1.923261441
2610029I01RIK,5.202151011,4.899511538,5.496685663,4.865361683
4930528A17RIK,2.047967843,2.424105535,2.24867563,2.317019021
POU3F2,1.207219088,1.311131206,1.835767541,1.032352699
1700025O08RIK,1.829884849,1.588150894,1.881862428,1.708241863
KLHL32,2.590846505,2.262586941,3.144972585,2.568794726
C230012O17RIK,2.329194318,2.248104239,2.340065881,2.403167818
FHL5,5.186921172,3.10424636,3.069099655,2.615231524
1810074P20RIK,4.974864895,4.784490152,5.080631832,4.934016925
FUT9,1.544882472,1.362869595,1.550023932,1.326171268
MANEA,5.457410659,4.89481231,5.774956788,4.614556636
BC024582,3.334089602,3.478705711,3.595829174,3.492307171
GJA10,2.458601763,2.311773653,2.231435319,2.40680824
ANKRD6,3.057400875,2.72267167,2.752859491,2.468887504
PM20D2,2.198697217,1.711301261,1.688112188,1.801002793
PNRC1,5.280999574,4.977263345,5.319177099,5.301498531
SPACA1,2.051470001,1.905897072,2.180510511,1.638649319
ORC3L,6.219750038,5.697293079,6.630259189,5.87204352
SLC35A1,3.438524307,3.623589409,3.749610352,3.840846263
1700003M02RIK,1.738259276,1.643920023,1.969915239,1.668743787
GM136,1.384371589,1.092020795,1.774860731,1.384371589
1810030N24RIK,4.27837509,4.129727771,4.65406948,3.404361955
ZFP292,4.327416173,3.869044997,4.274636701,5.095578999
MOBKL2B,3.080883214,2.540502336,2.349552073,2.306262365
3110043O21RIK,3.65817399,3.999184496,4.095292878,4.771761637
LINGO2,1.714602001,1.657850544,2.354305717,1.517238539
GM12387,3.376504144,2.736736405,2.566722457,2.983023653
DDX58,5.156788471,5.529369451,5.685115108,5.363376768
TOPORS,5.756210473,5.244469407,5.77500695,5.315485259
APTX,4.150891443,3.828460915,3.729706953,4.015004956
SMU1,5.958942934,5.701408121,5.752864736,5.913203202
PSENEN,5.546876958,6.686923129,6.234365047,7.093201501
B4GALT1,6.362141555,6.667309453,5.982346086,7.015216596
BAG1,8.745155608,8.190880342,8.501525119,8.416848584
AQP7,3.742235998,3.567299599,4.590740364,2.936539918
AQP3,2.617634407,2.618229875,2.306831888,2.786400339
NOL6,4.383055333,3.98784401,3.979322594,4.08401746
UBAP2,5.427823321,6.15722194,5.103181596,5.850121828
DCAF12,5.863259787,6.010627938,5.183484316,6.398364802
KIF24,2.57926973,2.369240514,2.941184309,2.575975845
AI464131,2.207649093,3.4195457,2.737105055,2.007782692
1110017D15RIK,3.016195627,2.86052579,2.731946575,2.564948233
2310028H24RIK,4.190860131,3.914970883,3.215838151,3.389862069
ENHO,3.998987842,3.600724794,3.563335044,3.415432377
CNTFR,5.548901945,4.72883557,4.790147574,3.306403054
2810432D09RIK,4.587263534,5.023398947,4.690259478,5.015367288
DCTN3,4.485943164,5.715443184,4.481570482,5.60835177
ARID3C,2.592963504,2.17248669,2.4337291,2.159196983
SIGMAR1,4.849517282,5.787143361,4.880820865,6.02425417
CCL27A,4.827074145,3.893136027,4.382376749,3.553212064
4930466F19RIK,4.813764139,4.537170187,3.955636339,3.514520073
IL11RA2,3.858599992,3.636568831,3.217340427,2.969048931
BC049635,2.232980595,1.881892192,1.860181483,1.779311307
VCP,6.478574576,6.88106526,5.897145808,6.996721767
FANCG,3.285028417,3.436272251,3.296590688,3.436013796
PIGO,2.575881871,2.661754271,2.858750151,2.825896471
B230312A22RIK,2.746162658,2.848760814,3.125995719,3.544315649
FAM166B,1.939964872,2.2862345,1.979045057,1.997829528
CD72,3.90510259,4.096538418,4.781423536,3.507832966
SIT1,2.200584488,2.252904599,2.393355223,1.951896172
RMRP,4.615724636,5.105224127,6.456710964,7.892763846
E130306D19RIK,3.085685215,2.702251889,2.950688978,2.411303773
TPM2,7.977399822,8.300195379,6.880409461,7.20792117
TLN1,6.292803951,6.656432223,5.349989924,7.311706665
GBA2,3.079678167,3.722350944,3.472170183,3.561550458
MSMP,5.231362144,4.933044125,4.426168626,5.186316378
SPAG8,2.802292442,2.768155743,3.066062599,2.589303571
HINT2,5.886871093,5.183277527,5.961219327,5.127705022
4930412F15RIK,2.059395049,2.400190897,2.378025745,2.089124728
OLFR70,2.299115249,2.163718432,2.37956699,2.139390713
OLFR71,3.192510699,2.653061802,2.871383205,2.927921805
OLFR159,2.147875448,2.323949738,2.373760383,2.091597035
OLFR29-PS1,2.686797985,2.376931035,2.625483506,2.489859538
OLFR156,1.621509872,1.690637307,1.95254227,1.575335501
OLFR157,2.158035651,2.139157826,2.333234485,2.047228172
GNE,4.957667332,5.224778312,5.376128064,5.054626932
RNF38,5.947195779,5.91808178,5.950418804,6.378485793
PAX5,3.12206936,2.795169443,4.458697431,3.205954272
AURKC,4.359645469,4.058273584,4.487404442,4.292743721
ZBTB5,2.416824319,2.497762598,2.389207313,2.463165074
FBXO10,1.873804376,2.063437576,1.789615279,2.000167619
TOMM5,4.4855515,4.919294208,4.810002313,5.55153917
MCART1,5.708688627,5.792474073,5.688509159,5.792109321
SHB,4.307707874,3.865468522,4.204085642,3.743450387
IGFBPL1,2.359878209,2.051838316,2.372959723,2.241968363
XPA,5.902825965,5.293661207,5.804824225,5.045100014
5830415F09RIK,3.11539105,2.717756873,3.215335124,3.129422702
HEMGN,2.209014575,1.86504713,2.516813424,2.064295555
TRIM14,3.88500488,4.496374527,3.587207012,3.413473272
CORO2A,3.205548245,3.357268305,2.811096272,3.088627281
TBC1D2,2.451310227,2.726551364,2.758004308,3.002858474
GABBR2,2.871417452,2.308980673,2.848852896,2.248161622
GM568,2.798522726,2.57341458,2.243138313,2.713633531
ANKS6,2.259466926,2.402763213,2.110849937,2.194222239
ALG2,4.628320717,4.021611812,4.383350334,3.892101493
ERP44,5.788785767,5.807083127,6.063581417,5.670124054
TEX10,4.625215141,4.612785069,4.755071098,4.842723788
ACNAT2,1.977965308,1.644973084,1.686609459,1.645226298
ACNAT1,2.302205415,2.357638691,1.747716712,1.806518073
BAAT,2.111506705,2.050025175,2.054496661,2.072435136
MRPL50,4.997394578,5.305878895,5.405192267,5.456064093
ALDOB,2.349447533,2.242488364,2.133666755,2.005337844
2810432L12RIK,4.08715064,2.762847174,3.502421112,3.023959896
GRIN3A,1.933574769,2.05837844,1.822341619,1.842815246
PPP3R2,1.765181604,1.549448465,2.016418034,1.717945107
2610030H06RIK,6.089646435,6.385912963,5.959428389,5.874706848
OLFR273,1.870314964,1.530029787,1.991981002,1.872258903
OLFR272,1.59382885,1.651340641,1.926498213,1.368711036
ABCA1,5.215668247,5.987955279,5.42843739,6.211583318
AI427809,3.34842822,3.722177712,3.117455831,2.772161695
GM12471,2.787642451,2.845613113,2.890396124,2.73582076
GM10588,2.004115843,2.692356515,2.858752457,2.757330353
KLF4,4.475570233,3.206425031,4.077293557,3.342107026
IKBKAP,3.824778065,4.504488924,3.670655187,4.451794893
CTNNAL1,5.560796792,4.933783896,5.069461751,4.39172815
D730040F13RIK,4.123608911,3.816554748,3.928179522,4.040097031
MIR32,2.034070645,1.704461023,2.357514526,1.629302263
6430704M03RIK,2.240611217,2.264164503,2.415411026,1.992352257
54357,4.459779402,2.707883197,3.529496303,2.859713332
PTPN3,2.199261892,1.987741985,2.669731718,2.095818965
GM12538,3.820229442,3.297814695,4.228584541,3.986745639
GM12526,2.788093302,3.361682014,2.779774104,2.779774104
D630039A03RIK,2.096518377,2.004934052,2.219589021,2.220452945
TXNDC8,2.638858076,2.329486233,2.553214403,2.053786558
SVEP1,5.590502085,6.237679141,5.580893041,5.346760463
LPAR1,5.559715068,5.072768808,4.944408143,4.688086746
OLFR267,2.958041659,2.308915688,2.616132758,2.438457176
AI314180,5.971325475,5.676638135,5.804726024,5.976995735
PTGR1,5.402229131,5.65712493,4.629345635,4.763940593
AI481877,1.473904627,1.409975453,1.431868855,1.246491251
GM12595,2.766775353,2.794551612,2.889569694,2.491169715
SUSD1,2.494076114,2.527307118,2.814310448,2.939612004
1110054O05RIK,4.143908731,3.916466349,3.964275618,4.059786059
GM12542,3.270673358,3.372967572,3.188007376,3.330249358
SLC46A2,2.437160774,2.208124498,2.446501154,2.201210812
MUP4,1.709210003,1.516474594,3.028747248,1.118733277
MUP7,5.533501761,4.316466292,7.611157591,3.476930518
MUP2,5.324391021,4.228239539,7.403672294,3.28746997
MUP11,5.447902079,4.270077238,7.49073512,3.319262641
MUP1,3.428273618,2.754115954,5.866532739,1.970448382
MUP5,1.878831925,1.702211013,2.412953387,1.581954484
MUP20,2.837980951,1.94718021,3.933763696,1.678965824
MUP3,2.423902519,1.457611656,2.415068837,1.755623555
GM2173,3.759717609,3.912733484,4.4629396,2.758473774
MUP21,1.389133183,1.085737457,1.708181878,1.020006951
ZFP37,5.403001074,4.156117406,4.670635718,4.029959812
FKBP15,4.563881612,5.691335199,4.879923591,5.629197249
CDC26,4.048977241,4.264002594,3.748726528,4.333591039
RNF183,2.208848654,1.534049651,1.931475498,1.775282114
WDR31,2.273483373,2.146878398,2.199937103,2.334754814
HDHD3,2.810256037,3.317990417,2.778651836,2.953111746
ALAD,4.037000908,4.176343416,4.273384896,4.066412812
POLE3,5.599383349,5.929935315,5.335923385,5.922849843
AMBP,1.904926645,2.068078263,1.929390322,2.957597542
KIF12,2.372310335,2.166118927,2.5541322,2.157648134
AKNA,4.502243517,5.08243296,4.683578735,5.958093319
WHRN,3.140949577,2.726064702,2.700748647,2.870398799
1700018C11RIK,2.262719736,1.791927367,2.140480238,1.677169571
TNFSF15,2.921513447,2.899443922,2.660810837,3.134315819
TNFSF8,2.007739606,2.203560675,2.314546915,2.23516314
TNC,5.28323654,7.864478209,3.978970534,7.441333763
ASTN2,3.453489202,2.991219295,2.80047182,2.739633483
DBC1,3.071611966,2.534107048,2.458337552,1.977370298
CDK5RAP2,4.048801957,4.550259251,4.309805495,4.441672638
MEGF9,4.637684678,3.941744338,4.792299495,4.07054677
GM11232,3.524539177,2.914194123,2.931065227,2.897191141
TLE1,4.77518477,3.435091076,3.994880939,3.062053418
ALDOART1,3.343868764,3.216401269,3.31687139,3.20326458
GM11487,3.109995755,2.964007187,3.231742137,2.862993604
GM11488,2.222418362,2.447520783,2.261061893,2.222634437
RASEF,1.760859439,1.832918365,2.338444211,1.418438743
2310002L09RIK,2.408508054,2.160607422,2.263799669,2.220391
3110001D03RIK,6.475594253,6.099788311,6.656576019,5.764488744
PTPRD,4.786155564,4.50292333,5.454405599,3.388092717
MPDZ,5.233842584,4.941742474,4.362080723,4.637284328
NFIB,7.803281934,7.234496301,7.613655283,6.772667466
2310067E19RIK,5.833657396,5.010307261,4.923923766,4.769061314
ZDHHC21,2.978829108,3.748428977,3.705038115,3.516844871
CER1,1.85215034,1.86208012,2.52107349,1.827965725
FREM1,1.993312896,1.97943563,1.923890839,1.926614012
TTC39B,3.612869869,4.232702261,4.114630329,5.092071065
PSIP1,6.54474447,6.34635322,6.923155933,6.389060263
BNC2,4.657832788,5.166403064,4.336021654,4.528423481
FAM154A,2.018676662,1.389081921,1.803686675,1.24561986
HAUS6,4.04996435,3.94050988,4.470768837,4.414510207
SCARNA8,2.267653195,2.466819301,2.894789531,2.855312196
PLIN2,5.635086269,7.522628411,6.809230635,8.355425091
SLC24A2,2.308435887,2.224523348,2.540018354,2.01916786
MLLT3,6.085470953,5.634132007,6.196139833,5.84519483
PTPLAD2,4.766639902,5.48524312,4.150965998,5.891025424
IFNB1,1.701986615,1.381770254,1.785624135,1.429764689
GM12597,2.221409382,2.055178027,1.873145333,2.335697423
IFNA14,4.273796632,3.74051554,3.628249959,3.590828098
IFNA9,2.90470381,2.632265801,2.924815218,2.516048772
MRPL48,5.349337208,6.118960951,5.615996909,6.082125565
IFNA12,2.440090153,2.4357527,2.278006126,2.136038156
C87499,1.907964398,2.154397805,2.196697416,1.892367467
IFNA13,2.007538107,1.863125013,2.264523519,1.971896825
GM13280,3.139007658,2.940607294,3.413824774,2.664720575
IFNA2,3.126864732,3.541264859,2.803650452,3.058567284
IFNAB,3.725711461,3.442208256,3.492031426,3.600040918
